municipio_codigo|distrito_nombre|direccion_via_nombre|centro_tipo_descripcion|dat_codigo|direccion_codigo_postal|centro_titularidad|contacto_telefono2|contacto_telefono3|centro_tipo_desc_abreviada|direccion_numero|contacto_telefono1|centro_codigo|contacto_web|dat_nombre|centro_tipo_codigo|municipio_nombre|distrito_codigo|contacto_fax|direccion_coor_y|centro_titular|direccion_coor_x|direccion_via_tipo|centro_nombre|contacto_telefono4|contacto_email1|coord_x_centrica|coord_y_centrica|distancia_euclideana|ranking_ue
79|Chamartín|de Luis Larrainza|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|5|28002|PRIVADO|914134642|914159758|CPR INF|46|912194455|28008636|www.escuelainfantilelosito.com|Madrid-Capital|4|Madrid|05||4478001.0|EL OSITO GESTIÓN DE SERVICIOS EDUCATIVOS, S.L.|443275.0|CALLE|EL OSITO DE LUIS DE LARRAINZA||info@escuelainfantilelosito.com|439602.9362934363|4476838.754826255|3851.6056014285464|73.0
79|Chamberí|de Bravo Murillo|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|5|28003|PRIVADO CONCERTADO|||CPR ES|85|915331337|28008703|http://www.elporvenir.es|Madrid-Capital|45|Madrid|07||4477385.0|FUNDACION FEDERICO FLIEDNER|440266.0|CALLE|EL PORVENIR||cc.elporvenir.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|3091.4194020819136|71.0
79|Fuencarral-El Pardo|de la Costa Brava|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|5|28034|PRIVADO|||CPR PRI-SEC|4|917355710|28008715|http://www.colegioelprado.com|Madrid-Capital|73|Madrid|08|917341679|4483129.0|FOMENTO DE CENTROS DE ENSEÑANZA, S.A.|440445.0|CALLE|EL PRADO||eprd_secretaria@fomento.edu|439602.9362934363|4476838.754826255|6346.357666546403|195.0
79|Centro|de la Puebla|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28004|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|20|915219758|28008791|http://www.pconcepcion.escuelateresiana.com|Madrid-Capital|72|Madrid|01|915232836|4474870.0|HERMANDAD DEL REFUGIO Y PIEDAD|440314.0|CALLE|PURISIMA CONCEPCION||cc.purisimaconcepcion.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|578.5194055071942|3.0
79|Ciudad Lineal|de Arturo Soria|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|5|28043|PRIVADO|914138362||CPR PRI-SEC|206|914135631|28008806|http://www.educa.madrid.org/cpr.ramonycajal.madrid|Madrid-Capital|73|Madrid|15|915191424|4479078.0|COLEGIOS RAMON Y CAJAL, S.L.|443957.0|CALLE|RAMON Y CAJAL||r.cajal@rcajal.es, rc_secretaria@rcajal.es|439602.9362934363|4476838.754826255|4896.130074758544|123.0
79|Chamartín|del Darro|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|5|28002|PRIVADO|609030368||CPR INF|30|915638760|28008818||Madrid-Capital|4|Madrid|05||4478028.0|ESCUELA IINFANTIL REINA DE LOS ANGELES, S.L. UNIPERSONAL|441857.0|CALLE|REINA DE LOS ANGELES||reinadelosangeles@telefonica.net|439602.9362934363|4476838.754826255|2548.5500341416187|40.0
134||del Ardal|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28708|PRIVADO|669591012|659203340|CPR INF-PRI|4|916236380|28008880|www.elardal.com|Madrid-Norte|15|San Sebastián de los Reyes|||4493419.0|ALAMOS DEL ARDAL, S.L.|450247.0|AVDA|EL ARDAL||elardal@gmail.com|439602.9362934363|4476838.754826255|19702.80747027887|413.0
79|Chamartín|de Santa Magdalena Sofía|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28036|PRIVADO CONCERTADO|913023541||CPR INF-PRI-SEC|12|913023540|28008892|http://www.chamartin.redsagradocorazon.es|Madrid-Capital|72|Madrid|05|913839329|4480039.0|FUNDACION EDUCATIVA SOFIA BARAT|442675.0|CALLE|SAGRADO CORAZON||cc.scorazonchamartin.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6230.501696304438|237.0
79|Chamartín|de Alfonso XIII|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28016|PRIVADO CONCERTADO|913431349||CPR INF-PRI-SEC|127|913531380|28008909|http://www.educa.madrid.org/cc.sagradocorazon-chamartin.madrid|Madrid-Capital|72|Madrid|05|913592142|4479031.0|INSTITUCION DE HERMANOS DEL SAGRADO CORAZON|443112.0|AVDA|SAGRADO CORAZON||cc.sagradocorazon-chamartin.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5527.203525580082|196.0
79|Villa de Vallecas|de San Jaime|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28031|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|21|913030140|28008910|sagrado-corazon.net|Madrid-Capital|72|Madrid|18||4470130.0|PATRONATO PADRE PULGAR|446790.0|CALLE|SAGRADO CORAZON||cc.sgdocorazon.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7740.433253336627|289.0
79|Carabanchel|Vía Carpetana|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28047|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|105|914661300|28008922|http://www.educa.madrid.org/cc.smmicaela.madrid|Madrid-Capital|72|Madrid|11|914662099|4471793.0|HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|437303.0|CALLE|SANTA MARIA MICAELA||cc.smmicaela.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|3876.191604347432|108.0
79|Fuencarral-El Pardo|del Cardenal Herrera Oria|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28035|PRIVADO CONCERTADO|917391300||CPR INF-PRI-SEC|242|917385300|28008934|http://www.lasallesagradocorazon.es|Madrid-Capital|72|Madrid|08|917307493|4481581.0|FUNDACION VILLENA LA SALLE|439193.0|AVDA|LA SALLE-SAGRADO CORAZON||cc.lasallesg.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7365.807738086849|269.0
79|Moncloa-Aravaca|de Martín de los Heros|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28008|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|91|915496750|28008946|http://www.educa.madrid.org/cc.sagradoscorazones.madrid|Madrid-Capital|72|Madrid|09|915499764|4475938.0|CONGREGACION DE LOS SAGRADOS CORAZONES|438913.0|CALLE|SAGRADOS CORAZONES||cc.sagradoscorazones.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|2128.6943237168707|34.0
79|Latina|de Mirabel|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28044|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|38|917052100|28008958|http://www.educa.madrid.org/cc.enriquetaaymer.madrid|Madrid-Capital|72|Madrid|10|915090212|4470165.0|CONGREGACION SAGRADOS CORAZONES|433771.0|CALLE|ENRIQUETA AYMER||cc.enriquetaaymer.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7695.060434446524|284.0
79|Tetuán|de Bravo Murillo|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28020|PRIVADO CONCERTADO|||CPR INF-PRI|150|915339106|28008995|http://www.educa.madrid.org/cc.sanantonio.madrid|Madrid-Capital|15|Madrid|06|914560029|4478025.0|PADRES CAPUCHINOS|440373.0|CALLE|SAN ANTONIO||cc.sanantonio.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|3732.9890380050774|98.0
79|Latina|de El Greco|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28011|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|16|915267161|28009033|http://www.sanbuenaventura.org|Madrid-Capital|72|Madrid|10||4473264.0|PADRES FRANCISCANOS MENORES CONVENTUALES|436603.0|CALLE|SAN BUENAVENTURA||cc.sanbuenaventura.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|3803.740527483612|104.0
79|Ciudad Lineal|del Duque de Tamámes|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28043|PRIVADO|||CPR INF-PRI-SEC|9|914157295|28009069|http://www.colegioarturosoria.org|Madrid-Capital|72|Madrid|15|915192532|4477974.0|ARTURO SORIA SDAD.COOP.DE ENSEÑANZA|444607.0|CALLE|ARTURO SORIA||direccion@colegioarturosoria.org|439602.9362934363|4476838.754826255|5131.221607362062|135.0
79|Villa de Vallecas|de La Revoltosa|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28031|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|17|913322848|28009082|http://www.colegiosaneulogio.com|Madrid-Capital|72|Madrid|18|917958608|4469540.0|ARZOBISPADO DE MADRID|447241.0|CALLE|SAN EULOGIO||cc.saneulogio.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|8441.836874353206|313.0
79|Villaverde|de Juan José Martínez Seco|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28021|PRIVADO CONCERTADO|630453898||CPR INF-PRI-SEC|54|917980889|28009185||Madrid-Capital|72|Madrid|17|917230249|4466994.0|PARROQUIA DE SAN JAIME APOSTOL|441563.0|CALLE|SAN JAIME APOSTOL||cc.sanjaimeapostol.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7414.130861129738|272.0
79|Arganzuela|de Santa María de la Cabeza|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28045|PRIVADO CONCERTADO|914746443|915170573|CPR INF-PRI-SEC|85|914734216|28009203|http://www.colegiosanjavier.es|Madrid-Capital|72|Madrid|02|914737568|4472104.0|COLEGIO SAN JAVIER-DIEGO PEREZ LLERENA, S.L.|440415.0|PASEO|SAN JAVIER|917569402|cc.sanjavier.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|2194.7299800951414|37.0
79|Puente de Vallecas|de Francisco Laguna|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28053|PRIVADO CONCERTADO|689417301|689421076|CPR INF-PRI-SEC|21|914771158|28009215|http://www.sanjose.anamogas.org|Madrid-Capital|72|Madrid|13|914771158|4471341.0|FUNDACION EDUCATIVA FRANCISCANAS ANA MOGAS|443125.0|CALLE|SAN JOSE||cc.sanjosevallecas.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|4110.811334786573|117.0
79|Arganzuela|de Moreno Nieto|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28005|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|1|913667203|28009264|http://www.csanjosemorenonieto.com/|Madrid-Capital|72|Madrid|02|913667202|4473736.0|TERCIARIAS FRANCISCANAS PURISIMA CONCEPCION|439063.0|CALLE|SAN JOSE||cc.san-jose.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|1324.8007061665935|19.0
79|Carabanchel|del Pinar de San José|CENTRO PRIVADO DE EDUCACIÓN ESPECIAL|5|28054|PRIVADO CONCERTADO|617302306||CPR EE|98|915080140|28009276|http://fundacioninstitutosanjose.com/|Madrid-Capital|21|Madrid|11|915083760|4468295.0|FUNDACION INSTITUTO SAN JOSE|434162.0|CALLE|INSTITUTO SAN JOSE||cc.institutosanjose.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|8557.249371420634|316.0
79|Moncloa-Aravaca|de San Restituto|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|5|28039|PRIVADO CONCERTADO|914597103||CPR INF|24|914597103|28009288||Madrid-Capital|4|Madrid|09||4479652.0|FUNDACIÓN EDUCATIVA SAN JOSE DE CLUNY|439679.0|CALLE|SAN JOSE DE CLUNY||cc.sanjosedecluny.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5390.339283561641|187.0
79|Tetuán|de Francos Rodríguez|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28039|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|5|914500000|28009291|http://www.salesianosestrecho.es|Madrid-Capital|72|Madrid|06|914501951|4478482.0|CONGREGACION DE RELIGIOSOS PADRES SALESIANOS|440326.0|CALLE|SAN JUAN BAUTISTA||cc.sanjuanbautista.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|4188.866990009771|124.0
74||Maestro|ESTABLECIMIENTO ADMINISTRATIVO|2|28914|PÚBLICO|||EST ADMI|19|917202700|28009380||Madrid-Sur|300|Leganés||916802826|4464410.0|COMUNIDAD DE MADRID|436276.0|CALLE|DIRECCION AREA TERRITORIAL MADRID-SUR||dat.datsur.leganes@educa.madrid.org|440157.3842874543|4474481.943970768|10793.942715114927|522.0
79|Fuencarral-El Pardo|de Otero y Delage|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28035|PRIVADO CONCERTADO|||CPR INF-PRI|105|913161723|28009422|http://www.colegiosanrafaelsantaluisa.es|Madrid-Capital|15|Madrid|08|913168114|4480857.0|HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|438044.0|CALLE|SAN RAFAEL ARCANGEL-SANTA LUISA||cc.sanrafael.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6928.9390791173755|259.0
79|Carabanchel|del Abolengo|ESCUELA INFANTIL PRIVADA|5|28025|PRIVADO CONCERTADO|687813248||EIPR|10|914617109|28009434|http://www.escuelasanroque.es|Madrid-Capital|8|Madrid|11||4471213.0|ARZOBISPADO DE MADRID|437510.0|CALLE|SAN ROQUE||cc.sanroque.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|4132.628713213101|119.0
79|Usera|de Fernández Ladreda|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28026|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|2|915697003|28009446|http://www.colegiosanviator.es|Madrid-Capital|72|Madrid|12|915651608|4470697.0|CONGREGACION DE RELIGIOSOS DE SAN VIATOR|439126.0|PLAZA|SAN VIATOR||cc.sanviator.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|3772.5512531799272|103.0
79|San Blas-Canillejas|del Butrón|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28022|PRIVADO CONCERTADO|630342351||CPR INF-PRI-SEC|33|913067074|28009458|http://www.COLEGIOCONCERTADOSANVICENTE.ES|Madrid-Capital|72|Madrid|20|913067074|4475310.0|COLEGIO SAN VICENTE COLONIA DEL TAXISTA, S.L.|448476.0|CALLE|SAN VICENTE||cc.sanvicente.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|8273.919985083847|305.0
79|Retiro|de Viera y Clavijo|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28007|PRIVADO CONCERTADO|||CPR INF-PRI|14|915512615|28009495||Madrid-Capital|15|Madrid|03|915512615|4473278.0|COLEGIO SANTA ELISABETH, S.L.|442893.0|CALLE|SANTA ELIZABETH||cc.santaelizabeth.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|2817.6422980162947|59.0
79|Latina|de Escalona|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28024|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|59|917115093|28009525|http://www.colegio-santagema.es|Madrid-Capital|72|Madrid|10|917117216|4472104.0|SANTA GEMA SERVICIOS EDUCATIVOS, S. L.|435418.0|CALLE|SANTA GEMA GALGANI||cc.santagemagalgani.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5318.386931543556|182.0
79|Centro|de Santa Isabel|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28012|PRIVADO CONCERTADO|915273181||CPR INF-PRI-SEC|46|915273183|28009549|http://www.educa.madrid.org/cc.rcsantaisabel.madrid|Madrid-Capital|72|Madrid|01|915289845|4473456.0|RELIGIOSAS DE LA ASUNCION|440895.0|CALLE|REAL COLEGIO SANTA ISABEL-LA ASUNCION||cc.rcsantaisabel.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|1048.2166214708727|10.0
79|Usera|de Tolosa|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28041|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|6|913415193|28009586|http://www.santamariamadrid.es|Madrid-Capital|72|Madrid|12|913418780|4469394.0|FUNDACION EDUCACION MARIANISTA DOMINGO LAZARO|439140.0|CALLE|SANTA MARIA||cc.santamaria.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5027.0222483623065|162.0
79|Carabanchel|de la Grosella|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|5|28044|PRIVADO CONCERTADO|||CPR PRI-SEC|4|914627411|28009604|http://www.educa.madrid.org/cc.apostoles.madrid|Madrid-Capital|73|Madrid|11|915251551|4469614.0|MISIONERAS CRUZADAS DE LA IGLESIA|436349.0|PLAZA|SANTA MARIA DE LOS APOSTOLES||cc.apostoles.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6101.767503991235|229.0
79|Retiro|de los Reyes Magos|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28009|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|3|915738007|28009641|http://www.smpilar.es|Madrid-Capital|72|Madrid|03|915040724|4473716.0|FUNDACION EDUCACION MARIANISTA DOMINGO LAZARO|442800.0|CALLE|SANTA MARIA DEL PILAR||cc.santamariadelpilar.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|2600.2110676185653|51.0
79|Puente de Vallecas|de Angelillo|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28018|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|9|917783490|28009653|http://colegiosantamariadelospinos.es/|Madrid-Capital|72|Madrid|13|917783490|4470310.0|SANTA MARIA DE LOS PINOS, S.L.|445276.0|CALLE|SANTA MARIA DE LOS PINOS||cc.pinos.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6401.683655234747|245.0
79|Chamartín|de Vitruvio|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|5|28006|PRIVADO|915610200||CPR PRI-SEC|14|915612093|28009677|www.colegiosantamariadelvalle.es|Madrid-Capital|73|Madrid|05||4477223.0|CENTRO DE EDUCACION PERSONALIZADA (C.E.P.), S.L.|441705.0|CALLE|SANTA MARIA DEL VALLE CEP||direccionvitruvio@santamariadelvalle.es|439602.9362934363|4476838.754826255|2136.894049783155|30.0
79|Moncloa-Aravaca|de María Auxiliadora|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28040|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|9|914598763|28009781|http://www.essacramentosalesianas.es/|Madrid-Capital|72|Madrid|09|913110735|4478815.0|RELIGIOSAS HIJAS DE MARIA AUXILIADORA|439343.0|CALLE|COLEGIO ESCUELAS SANTISIMO SACRAMENTO||cc.santisimosacramento.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|4614.417863793378|144.0
79|Ciudad Lineal|de Arturo Soria|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28043|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|208|914135938|28009793|http://www.educa.madrid.org/cc.ssacramento.madrid|Madrid-Capital|72|Madrid|15|915100216|4479111.0|MISIONERAS STMO.SACRAMENTO Y MARIA INMACULADA|443922.0|CALLE|SANTISIMO SACRAMENTO||cc.ssacramento.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6048.3892566880095|227.0
79|Puente de Vallecas|de Villuercas|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28053|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|4|917855661|28009801|http://www.educa.madrid.org/cc.sangelguarda.madrid|Madrid-Capital|72|Madrid|13|915074266|4469494.0|HNAS. DEL SANTO ANGEL DE LA GUARDA|443355.0|CALLE|SANTO ANGEL DE LA GUARDA||cc.sangelguarda.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5708.382256244069|206.0
79|San Blas-Canillejas|de Alcalá|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28022|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|587|917416154|28009823|www.colegiosantoangelmadrid.es|Madrid-Capital|72|Madrid|20|917423505|4477405.0|COLEGIO SANTO ANGEL DE LA GUARDA, S.L. UNIPERSONAL|447912.0|CALLE|SANTO ANGEL DE LA GUARDA||cc.santoangel.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|8255.990428386616|304.0
79|Ciudad Lineal|de Alcalá|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|5|28027|PRIVADO CONCERTADO|||CPR FPE|339|914087311|28009884|http://www.educa.madrid.org/cc.teideiv.madrid|Madrid-Capital|58|Madrid|15|914080451|4476063.0|SOCIEDAD COOPERATIVA MADRILEÑA TEIDE-HEASE|445039.0|CALLE|TEIDE IV||cc.teideiv.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5091.592810221695|166.0
79|Fuencarral-El Pardo|de Ángel Múgica|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|5|28034|PRIVADO CONCERTADO|||CPR INF|48|917291840|28009963||Madrid-Capital|4|Madrid|08|917291840|4482042.0|CARMELITAS ORDEN DEL CARMEN PROVINCIA BETICA|441648.0|CALLE|VIRGEN DE BEGOÑA||cc.virgendebegona.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7870.9200741198865|291.0
79|Fuencarral-El Pardo|de Melchor Fernández Almagro|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28029|PRIVADO CONCERTADO|||CPR INF-PRI|70|917390277|28010060|http://www.compañiamariamadrid.com|Madrid-Capital|15|Madrid|08|917319621|4480837.0|COMPAÑÍA DE MARIA|439952.0|CALLE|VIRGEN DEL PILAR||cc.virgendelpilar.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6550.888951565053|249.0
79|Fuencarral-El Pardo|de Monasterio de Las Huelgas|CENTRO PRIVADO DE EDUCACIÓN ESPECIAL|5|28049|PRIVADO CONCERTADO|917355790||CPR EE|15|917355790|28010291|http://www.educa.madrid.org/cc.ninojesusdelremedio.madrid|Madrid-Capital|21|Madrid|08|917355799|4483742.0|FUNDACION CARMEN PARDO VALCARCE|440043.0|CALLE|COLEGIO A LA PAR||cc.ninojesusdelremedio.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|9451.020950387947|329.0
79|Moncloa-Aravaca|de Juan Álvarez Mendizábal|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28008|PÚBLICO|||CP INF-PRI|20|915417330|28010357|http://www.educa.madrid.org/cp.portugal.madrid|Madrid-Capital|14|Madrid|09|915417330|4475171.0|COMUNIDAD DE MADRID|439373.0|CALLE|PORTUGAL||cp.portugal.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|1044.0579111459617|18.0
79|Arganzuela|de Alejandro Dumas|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28005|PÚBLICO|||CP INF-PRI|4|913642214|28010394|http://www.educa.madrid.org/cp.tomasbreton.madrid|Madrid-Capital|14|Madrid|02|913667387|4472527.0|COMUNIDAD DE MADRID|439236.0|CALLE|TOMAS BRETON||cp.tomasbreton.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|2161.1929423373967|49.0
79|Salamanca|del Marqués de Zafra|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28028|PÚBLICO|||CP INF-PRI|16|917252610|28010412|http://www.educa.madrid.org/cp.amadordelosrios.madrid|Madrid-Capital|14|Madrid|04|917261891|4475271.0|COMUNIDAD DE MADRID|443458.0|PASEO|AMADOR DE LOS RIOS||cp.amadordelosrios.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|3393.6224744616547|94.0
79|Moncloa-Aravaca|del Estudio|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28023|PÚBLICO|||CP INF-PRI|6|913078119|28010424|http://www.educa.madrid.org/cp.aravaca.madrid|Madrid-Capital|14|Madrid|09|913071832|4479184.0|COMUNIDAD DE MADRID|433396.0|CALLE|ARAVACA||cp.aravaca.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|8235.632846641052|411.0
79|Hortaleza|Asunción Cuestablanca|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28050|PRIVADO CONCERTADO|913022840||CPR INF-PRI-SEC|11|913020549|28010436|http://www.educa.madrid.org/cc.asuncioncuestablanca.madrid|Madrid-Capital|72|Madrid|16|917662234|4484169.0|RELIGIOSAS DE LA ASUNCION|444588.0|CALLE|ASUNCION CUESTABLANCA||cc.asuncioncuestablanca.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|10780.278434626638|333.0
79|Puente de Vallecas|de Santa Rafaela María del Sagrado Corazón|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28053|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|112|917858014|28010448|http://www.educa.madrid.org/cc.santarafaelamaria.madrid|Madrid-Capital|72|Madrid|13|917852638|4470003.0|FUNDACION EDUCATIVA ACI|442840.0|CALLE|SANTA RAFAELA MARIA||cc.santarafaelamaria.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5004.09852833397|160.0
79|Ciudad Lineal|de la Virgen del Val|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28027|PÚBLICO|913265765||CP INF-PRI|3|914041481|28010461|http://www.educa.madrid.org/cp.carlosquinto.madrid|Madrid-Capital|14|Madrid|15|914052705|4476480.0|COMUNIDAD DE MADRID|444496.0|CALLE|CARLOS V||cp.carlosquinto.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|4776.590227044771|160.0
79|San Blas-Canillejas|de Cangas de Onís|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28037|PÚBLICO|||CP INF-PRI|7|913040117|28010473|http://www.educa.madrid.org/cp.carmencabezuelo.madrid|Madrid-Capital|14|Madrid|20|913049991|4475687.0|COMUNIDAD DE MADRID|446659.0|CALLE|CARMEN CABEZUELO||cp.carmencabezuelo.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|6612.349575393757|296.0
79|Carabanchel|de Antonio López|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28019|PÚBLICO|628470651||CP INF-PRI|1|915652702|28010497|http://www.educa.madrid.org/cp.concepcionarenal.madrid|Madrid-Capital|14|Madrid|11|915650097|4472133.0|COMUNIDAD DE MADRID|439322.0|CALLE|CONCEPCION ARENAL||cp.concepcionarenal.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|2493.07133582893|64.0
